dataset,seed,partition,No
author_cleaned,2,train,49
author_cleaned,2,train,164
author_cleaned,2,train,356
author_cleaned,2,train,288
author_cleaned,2,train,73
author_cleaned,2,train,6
author_cleaned,2,train,394
author_cleaned,2,train,139
author_cleaned,2,train,257
author_cleaned,2,train,261
author_cleaned,2,train,329
author_cleaned,2,train,251
author_cleaned,2,train,115
author_cleaned,2,train,355
author_cleaned,2,train,273
author_cleaned,2,train,244
author_cleaned,2,train,331
author_cleaned,2,train,232
author_cleaned,2,train,28
author_cleaned,2,train,391
author_cleaned,2,train,9
author_cleaned,2,train,404
author_cleaned,2,train,258
author_cleaned,2,train,23
author_cleaned,2,train,36
author_cleaned,2,train,145
author_cleaned,2,train,243
author_cleaned,2,train,216
author_cleaned,2,train,299
author_cleaned,2,train,403
author_cleaned,2,train,100
author_cleaned,2,train,351
author_cleaned,2,train,390
author_cleaned,2,train,117
author_cleaned,2,train,86
author_cleaned,2,train,17
author_cleaned,2,train,200
author_cleaned,2,train,205
author_cleaned,2,train,21
author_cleaned,2,train,220
author_cleaned,2,train,343
author_cleaned,2,train,202
author_cleaned,2,train,138
author_cleaned,2,train,223
author_cleaned,2,train,399
author_cleaned,2,train,156
author_cleaned,2,train,380
author_cleaned,2,train,189
author_cleaned,2,train,204
author_cleaned,2,train,57
author_cleaned,2,train,149
author_cleaned,2,train,175
author_cleaned,2,train,184
author_cleaned,2,train,128
author_cleaned,2,train,136
author_cleaned,2,train,174
author_cleaned,2,train,8
author_cleaned,2,train,237
author_cleaned,2,train,169
author_cleaned,2,train,108
author_cleaned,2,train,203
author_cleaned,2,train,151
author_cleaned,2,train,267
author_cleaned,2,train,293
author_cleaned,2,train,153
author_cleaned,2,train,401
author_cleaned,2,train,370
author_cleaned,2,train,235
author_cleaned,2,train,395
author_cleaned,2,train,337
author_cleaned,2,train,239
author_cleaned,2,train,125
author_cleaned,2,train,361
author_cleaned,2,train,398
author_cleaned,2,train,214
author_cleaned,2,train,278
author_cleaned,2,train,12
author_cleaned,2,train,47
author_cleaned,2,train,416
author_cleaned,2,train,58
author_cleaned,2,train,270
author_cleaned,2,train,283
author_cleaned,2,train,349
author_cleaned,2,train,415
author_cleaned,2,train,388
author_cleaned,2,train,61
author_cleaned,2,train,52
author_cleaned,2,train,353
author_cleaned,2,train,207
author_cleaned,2,train,76
author_cleaned,2,train,215
author_cleaned,2,train,190
author_cleaned,2,train,158
author_cleaned,2,train,268
author_cleaned,2,train,140
author_cleaned,2,train,381
author_cleaned,2,train,301
author_cleaned,2,train,306
author_cleaned,2,train,327
author_cleaned,2,train,255
author_cleaned,2,train,276
author_cleaned,2,train,1
author_cleaned,2,train,181
author_cleaned,2,train,147
author_cleaned,2,train,387
author_cleaned,2,train,350
author_cleaned,2,train,142
author_cleaned,2,train,11
author_cleaned,2,train,371
author_cleaned,2,train,392
author_cleaned,2,train,308
author_cleaned,2,train,384
author_cleaned,2,train,246
author_cleaned,2,train,300
author_cleaned,2,train,24
author_cleaned,2,train,389
author_cleaned,2,train,221
author_cleaned,2,train,332
author_cleaned,2,train,334
author_cleaned,2,train,155
author_cleaned,2,train,42
author_cleaned,2,train,409
author_cleaned,2,train,304
author_cleaned,2,train,284
author_cleaned,2,train,107
author_cleaned,2,train,364
author_cleaned,2,train,318
author_cleaned,2,train,59
author_cleaned,2,train,144
author_cleaned,2,train,50
author_cleaned,2,train,373
author_cleaned,2,train,335
author_cleaned,2,train,281
author_cleaned,2,train,414
author_cleaned,2,train,167
author_cleaned,2,train,112
author_cleaned,2,train,362
author_cleaned,2,train,176
author_cleaned,2,train,259
author_cleaned,2,train,385
author_cleaned,2,train,146
author_cleaned,2,train,407
author_cleaned,2,train,85
author_cleaned,2,train,46
author_cleaned,2,train,127
author_cleaned,2,train,241
author_cleaned,2,train,346
author_cleaned,2,train,83
author_cleaned,2,train,0
author_cleaned,2,train,34
author_cleaned,2,train,314
author_cleaned,2,train,135
author_cleaned,2,train,228
author_cleaned,2,train,242
author_cleaned,2,train,196
author_cleaned,2,train,307
author_cleaned,2,train,193
author_cleaned,2,train,303
author_cleaned,2,train,357
author_cleaned,2,train,206
author_cleaned,2,train,188
author_cleaned,2,train,78
author_cleaned,2,train,260
author_cleaned,2,train,266
author_cleaned,2,train,359
author_cleaned,2,train,195
author_cleaned,2,train,159
author_cleaned,2,train,19
author_cleaned,2,train,286
author_cleaned,2,train,375
author_cleaned,2,train,292
author_cleaned,2,train,132
author_cleaned,2,train,162
author_cleaned,2,train,82
author_cleaned,2,train,110
author_cleaned,2,train,418
author_cleaned,2,train,75
author_cleaned,2,train,22
author_cleaned,2,train,116
author_cleaned,2,train,310
author_cleaned,2,train,179
author_cleaned,2,train,44
author_cleaned,2,train,180
author_cleaned,2,train,319
author_cleaned,2,train,105
author_cleaned,2,train,33
author_cleaned,2,train,54
author_cleaned,2,train,131
author_cleaned,2,train,113
author_cleaned,2,train,316
author_cleaned,2,train,240
author_cleaned,2,train,102
author_cleaned,2,train,312
author_cleaned,2,train,311
author_cleaned,2,train,297
author_cleaned,2,train,341
author_cleaned,2,train,177
author_cleaned,2,train,368
author_cleaned,2,train,65
author_cleaned,2,train,265
author_cleaned,2,train,402
author_cleaned,2,train,173
author_cleaned,2,train,66
author_cleaned,2,train,302
author_cleaned,2,train,70
author_cleaned,2,train,109
author_cleaned,2,train,41
author_cleaned,2,train,157
author_cleaned,2,train,269
author_cleaned,2,train,378
author_cleaned,2,train,253
author_cleaned,2,train,120
author_cleaned,2,train,320
author_cleaned,2,train,77
author_cleaned,2,train,43
author_cleaned,2,train,48
author_cleaned,2,train,67
author_cleaned,2,train,326
author_cleaned,2,train,137
author_cleaned,2,train,252
author_cleaned,2,train,217
author_cleaned,2,train,366
author_cleaned,2,train,152
author_cleaned,2,train,161
author_cleaned,2,train,280
author_cleaned,2,train,360
author_cleaned,2,train,397
author_cleaned,2,train,60
author_cleaned,2,train,271
author_cleaned,2,train,413
author_cleaned,2,train,130
author_cleaned,2,train,211
author_cleaned,2,train,330
author_cleaned,2,train,104
author_cleaned,2,train,374
author_cleaned,2,train,26
author_cleaned,2,train,101
author_cleaned,2,train,18
author_cleaned,2,train,218
author_cleaned,2,test,264
author_cleaned,2,test,352
author_cleaned,2,test,295
author_cleaned,2,test,10
author_cleaned,2,test,141
author_cleaned,2,test,96
author_cleaned,2,test,93
author_cleaned,2,test,126
author_cleaned,2,test,154
author_cleaned,2,test,333
author_cleaned,2,test,233
author_cleaned,2,test,99
author_cleaned,2,test,89
author_cleaned,2,test,354
author_cleaned,2,test,92
author_cleaned,2,test,348
author_cleaned,2,test,298
author_cleaned,2,test,411
author_cleaned,2,test,90
author_cleaned,2,test,150
author_cleaned,2,test,129
author_cleaned,2,test,282
author_cleaned,2,test,321
author_cleaned,2,test,250
author_cleaned,2,test,325
author_cleaned,2,test,39
author_cleaned,2,test,305
author_cleaned,2,test,5
author_cleaned,2,test,383
author_cleaned,2,test,315
author_cleaned,2,test,230
author_cleaned,2,test,74
author_cleaned,2,test,209
author_cleaned,2,test,309
author_cleaned,2,test,114
author_cleaned,2,test,197
author_cleaned,2,test,15
author_cleaned,2,test,16
author_cleaned,2,test,213
author_cleaned,2,test,322
author_cleaned,2,test,400
author_cleaned,2,test,37
author_cleaned,2,test,263
author_cleaned,2,test,187
author_cleaned,2,test,291
author_cleaned,2,test,225
author_cleaned,2,test,226
author_cleaned,2,test,417
author_cleaned,2,test,386
author_cleaned,2,test,191
author_cleaned,2,test,289
author_cleaned,2,test,219
author_cleaned,2,test,45
author_cleaned,2,test,406
author_cleaned,2,test,249
author_cleaned,2,test,13
author_cleaned,2,test,363
author_cleaned,2,test,106
author_cleaned,2,test,365
author_cleaned,2,test,227
author_cleaned,2,test,29
author_cleaned,2,test,20
author_cleaned,2,test,382
author_cleaned,2,test,133
author_cleaned,2,test,185
author_cleaned,2,test,287
author_cleaned,2,test,344
author_cleaned,2,test,405
author_cleaned,3,train,48
author_cleaned,3,train,304
author_cleaned,3,train,367
author_cleaned,3,train,278
author_cleaned,3,train,8
author_cleaned,3,train,17
author_cleaned,3,train,60
author_cleaned,3,train,59
author_cleaned,3,train,375
author_cleaned,3,train,165
author_cleaned,3,train,39
author_cleaned,3,train,344
author_cleaned,3,train,309
author_cleaned,3,train,187
author_cleaned,3,train,169
author_cleaned,3,train,166
author_cleaned,3,train,29
author_cleaned,3,train,92
author_cleaned,3,train,232
author_cleaned,3,train,89
author_cleaned,3,train,374
author_cleaned,3,train,271
author_cleaned,3,train,150
author_cleaned,3,train,257
author_cleaned,3,train,177
author_cleaned,3,train,93
author_cleaned,3,train,133
author_cleaned,3,train,218
author_cleaned,3,train,259
author_cleaned,3,train,410
author_cleaned,3,train,333
author_cleaned,3,train,191
author_cleaned,3,train,77
author_cleaned,3,train,305
author_cleaned,3,train,52
author_cleaned,3,train,6
author_cleaned,3,train,50
author_cleaned,3,train,265
author_cleaned,3,train,148
author_cleaned,3,train,416
author_cleaned,3,train,251
author_cleaned,3,train,330
author_cleaned,3,train,138
author_cleaned,3,train,106
author_cleaned,3,train,401
author_cleaned,3,train,329
author_cleaned,3,train,99
author_cleaned,3,train,9
author_cleaned,3,train,376
author_cleaned,3,train,300
author_cleaned,3,train,291
author_cleaned,3,train,403
author_cleaned,3,train,145
author_cleaned,3,train,27
author_cleaned,3,train,399
author_cleaned,3,train,256
author_cleaned,3,train,327
author_cleaned,3,train,413
author_cleaned,3,train,47
author_cleaned,3,train,5
author_cleaned,3,train,307
author_cleaned,3,train,158
author_cleaned,3,train,107
author_cleaned,3,train,86
author_cleaned,3,train,319
author_cleaned,3,train,407
author_cleaned,3,train,54
author_cleaned,3,train,263
author_cleaned,3,train,398
author_cleaned,3,train,315
author_cleaned,3,train,415
author_cleaned,3,train,322
author_cleaned,3,train,311
author_cleaned,3,train,58
author_cleaned,3,train,310
author_cleaned,3,train,188
author_cleaned,3,train,244
author_cleaned,3,train,343
author_cleaned,3,train,203
author_cleaned,3,train,24
author_cleaned,3,train,144
author_cleaned,3,train,76
author_cleaned,3,train,314
author_cleaned,3,train,391
author_cleaned,3,train,37
author_cleaned,3,train,195
author_cleaned,3,train,395
author_cleaned,3,train,129
author_cleaned,3,train,381
author_cleaned,3,train,242
author_cleaned,3,train,173
author_cleaned,3,train,123
author_cleaned,3,train,361
author_cleaned,3,train,44
author_cleaned,3,train,101
author_cleaned,3,train,385
author_cleaned,3,train,325
author_cleaned,3,train,181
author_cleaned,3,train,409
author_cleaned,3,train,397
author_cleaned,3,train,147
author_cleaned,3,train,354
author_cleaned,3,train,15
author_cleaned,3,train,117
author_cleaned,3,train,214
author_cleaned,3,train,250
author_cleaned,3,train,131
author_cleaned,3,train,253
author_cleaned,3,train,51
author_cleaned,3,train,85
author_cleaned,3,train,380
author_cleaned,3,train,16
author_cleaned,3,train,269
author_cleaned,3,train,231
author_cleaned,3,train,20
author_cleaned,3,train,14
author_cleaned,3,train,268
author_cleaned,3,train,125
author_cleaned,3,train,67
author_cleaned,3,train,115
author_cleaned,3,train,161
author_cleaned,3,train,210
author_cleaned,3,train,120
author_cleaned,3,train,255
author_cleaned,3,train,280
author_cleaned,3,train,283
author_cleaned,3,train,49
author_cleaned,3,train,116
author_cleaned,3,train,233
author_cleaned,3,train,273
author_cleaned,3,train,152
author_cleaned,3,train,190
author_cleaned,3,train,206
author_cleaned,3,train,351
author_cleaned,3,train,312
author_cleaned,3,train,417
author_cleaned,3,train,292
author_cleaned,3,train,360
author_cleaned,3,train,258
author_cleaned,3,train,220
author_cleaned,3,train,162
author_cleaned,3,train,353
author_cleaned,3,train,302
author_cleaned,3,train,100
author_cleaned,3,train,331
author_cleaned,3,train,359
author_cleaned,3,train,303
author_cleaned,3,train,341
author_cleaned,3,train,110
author_cleaned,3,train,394
author_cleaned,3,train,130
author_cleaned,3,train,335
author_cleaned,3,train,174
author_cleaned,3,train,301
author_cleaned,3,train,326
author_cleaned,3,train,404
author_cleaned,3,train,179
author_cleaned,3,train,135
author_cleaned,3,train,22
author_cleaned,3,train,332
author_cleaned,3,train,384
author_cleaned,3,train,402
author_cleaned,3,train,352
author_cleaned,3,train,386
author_cleaned,3,train,11
author_cleaned,3,train,142
author_cleaned,3,train,71
author_cleaned,3,train,34
author_cleaned,3,train,189
author_cleaned,3,train,81
author_cleaned,3,train,127
author_cleaned,3,train,42
author_cleaned,3,train,390
author_cleaned,3,train,287
author_cleaned,3,train,240
author_cleaned,3,train,176
author_cleaned,3,train,387
author_cleaned,3,train,282
author_cleaned,3,train,26
author_cleaned,3,train,267
author_cleaned,3,train,83
author_cleaned,3,train,406
author_cleaned,3,train,289
author_cleaned,3,train,275
author_cleaned,3,train,355
author_cleaned,3,train,246
author_cleaned,3,train,21
author_cleaned,3,train,368
author_cleaned,3,train,70
author_cleaned,3,train,356
author_cleaned,3,train,224
author_cleaned,3,train,45
author_cleaned,3,train,230
author_cleaned,3,train,217
author_cleaned,3,train,288
author_cleaned,3,train,156
author_cleaned,3,train,57
author_cleaned,3,train,105
author_cleaned,3,train,266
author_cleaned,3,train,270
author_cleaned,3,train,334
author_cleaned,3,train,276
author_cleaned,3,train,371
author_cleaned,3,train,12
author_cleaned,3,train,350
author_cleaned,3,train,363
author_cleaned,3,train,139
author_cleaned,3,train,370
author_cleaned,3,train,126
author_cleaned,3,train,235
author_cleaned,3,train,388
author_cleaned,3,train,223
author_cleaned,3,train,296
author_cleaned,3,train,46
author_cleaned,3,train,204
author_cleaned,3,train,3
author_cleaned,3,train,306
author_cleaned,3,train,61
author_cleaned,3,train,185
author_cleaned,3,train,285
author_cleaned,3,train,237
author_cleaned,3,train,379
author_cleaned,3,train,209
author_cleaned,3,train,281
author_cleaned,3,train,134
author_cleaned,3,train,299
author_cleaned,3,train,153
author_cleaned,3,train,1
author_cleaned,3,train,149
author_cleaned,3,train,389
author_cleaned,3,train,225
author_cleaned,3,train,318
author_cleaned,3,train,378
author_cleaned,3,train,239
author_cleaned,3,train,215
author_cleaned,3,train,345
author_cleaned,3,train,249
author_cleaned,3,train,0
author_cleaned,3,train,73
author_cleaned,3,train,36
author_cleaned,3,train,264
author_cleaned,3,train,65
author_cleaned,3,train,23
author_cleaned,3,train,366
author_cleaned,3,train,227
author_cleaned,3,train,43
author_cleaned,3,train,221
author_cleaned,3,train,10
author_cleaned,3,train,418
author_cleaned,3,train,141
author_cleaned,3,train,132
author_cleaned,3,train,146
author_cleaned,3,train,96
author_cleaned,3,train,167
author_cleaned,3,train,392
author_cleaned,3,train,323
author_cleaned,3,train,400
author_cleaned,3,train,196
author_cleaned,3,train,33
author_cleaned,3,train,128
author_cleaned,3,train,193
author_cleaned,3,train,155
author_cleaned,3,train,180
author_cleaned,3,train,219
author_cleaned,3,train,260
author_cleaned,3,train,192
author_cleaned,3,train,349
author_cleaned,3,train,321
author_cleaned,3,train,172
author_cleaned,3,train,313
author_cleaned,3,train,199
author_cleaned,3,test,405
author_cleaned,3,test,103
author_cleaned,3,test,200
author_cleaned,3,test,18
author_cleaned,3,test,337
author_cleaned,3,test,245
author_cleaned,3,test,226
author_cleaned,3,test,90
author_cleaned,3,test,336
author_cleaned,3,test,216
author_cleaned,3,test,28
author_cleaned,3,test,286
author_cleaned,3,test,136
author_cleaned,3,test,297
author_cleaned,3,test,82
author_cleaned,3,test,348
author_cleaned,3,test,102
author_cleaned,3,test,362
author_cleaned,3,test,202
author_cleaned,3,test,75
author_cleaned,3,test,383
author_cleaned,3,test,151
author_cleaned,3,test,364
author_cleaned,3,test,316
author_cleaned,3,test,74
author_cleaned,3,test,19
author_cleaned,3,test,261
